középszint;német nemzetiségi népismeret - projekt készítése;2012;tavasz;megoldas;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_nnemnepismpr_12maj_ut.pdf
középszint;rajz és vizuális kultúra - projekt készítése;2012;tavasz;megoldas;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_rajzvizupr_12maj_ut.pdf
középszint;szerb nemzetiségi népismeret - projekt készítése;2012;tavasz;megoldas;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_szenepismpr_12maj_ut.pdf
középszint;szlovák nemzetiségi népismeret - projekt készítése;2012;tavasz;megoldas;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_szlonepismpr_12maj_ut.pdf
középszint;szlovén népismeret - projekt készítése;2012;tavasz;megoldas;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_szlenepismpr_12maj_ut.pdf
középszint;társadalomismeret – projekt készítése;2012;tavasz;megoldas;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_tarspr_12maj_ut.pdf
középszint;társadalomismeret - projekt készítése;2012;tavasz;megoldas;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_tarsprnem_12maj_ut.pdf
középszint;utazás és turizmus - projekt készítése;2012;tavasz;megoldas;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_uturizpr_12maj_ut.pdf
középszint;matematika;2012;tavasz;feladatlap;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_mat_12maj_fl.pdf
középszint;matematika;2012;tavasz;megoldas;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_mat_12maj_ut.pdf
középszint;matematika idegen nyelven;2012;tavasz;feladatlap;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_matma_12maj_fl.pdf
középszint;matematika;2012;tavasz;feladatlap;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_matang_12maj_fl.pdf
középszint;matematika idegen nyelven;2012;tavasz;feladatlap;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_matfra_12maj_fl.pdf
középszint;matematika idegen nyelven;2012;tavasz;feladatlap;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_mathor_12maj_fl.pdf
középszint;matematika idegen nyelven;2012;tavasz;feladatlap;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_matnem_12maj_fl.pdf
középszint;matematika idegen nyelven;2012;tavasz;feladatlap;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_matol_12maj_fl.pdf
középszint;matematika idegen nyelven;2012;tavasz;feladatlap;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_mator_12maj_fl.pdf
középszint;matematika idegen nyelven;2012;tavasz;feladatlap;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_matrom_12maj_fl.pdf
középszint;matematika idegen nyelven;2012;tavasz;feladatlap;https://oktatas.hu/pub_bin/dload/kozoktatas/erettsegi/feladatok2012tavasz/kozep/k_matspa_12maj_fl.pdf
